t,x1,x2
-1.9487685904943184,8,-8
-1.9796574090978276,8,-8
1.0741548356265893,8,-8
0.31094035097597894,8,-8
1.3316090015317261,8,-8
1.5783124930986903,8,-8
-1.2165153153308126,8,-8
0.493857273242138,8,-8
0.17011936109361336,8,-8
1.046562221201203,8,-8
0.908196869762742,8,-8
0.8733813805486301,8,-8
0.846999421929898,8,-8
-1.286670667100711,8,-8
1.4116963531813886,8,-8
-1.599048730175169,8,-8
-0.9056862568471264,8,-8
-0.21051521385391836,8,-8
1.506477057345733,8,-8
-1.7793046385048275,8,-8
-0.14350468023838925,8,-8
0.3559800788696279,8,-8
-1.052018281269894,8,-8
0.775673126945478,8,-8
1.0933989664836097,8,-8
0.04892794479109064,8,-8
0.5200159758407406,8,-8
-1.0800973733856087,8,-8
-1.1407095017992424,8,-8
1.964804652653902,8,-8
0.5114017209329798,8,-8
0.18115281595055066,8,-8
0.1513600929485981,8,-8
0.8170989722401845,8,-8
-0.39127137549353663,8,-8
-0.8563044701282219,8,-8
0.7507467471445195,8,-8
-1.6331384173407884,8,-8
-1.1828951599553843,8,-8
0.4281821975339124,8,-8
-1.6819298878955546,8,-8
1.469787941533378,8,-8
