t,x1,x2
-0.695040402530577,6,-6
2.8958205390089304,6,-6
-1.4224829036212725,6,-6
-1.7325635073269332,6,-6
1.0774471165275434,6,-6
2.912981422477179,6,-6
2.670121650689432,6,-6
-3.561056998911509,6,-6
-1.899498474029905,6,-6
-2.4552968379763076,6,-6
-2.182327245724227,6,-6
0.9831215553474699,6,-6
-0.058924031153006595,6,-6
0.8826198734702002,6,-6
0.30366187928514865,6,-6
-0.16337080519509728,6,-6
3.745100225192105,6,-6
-3.1837677078044457,6,-6
2.1561427547446135,6,-6
-0.7794531882920852,6,-6
-2.0612596357875086,6,-6
3.3889467554147457,6,-6
1.5016277201165344,6,-6
-0.8219716237629617,6,-6
-0.22310733829652918,6,-6
-2.3093322355346455,6,-6
-0.2669909995594133,6,-6
-3.5204779811628777,6,-6
0.033653112999044055,6,-6
3.2390570717984595,6,-6
-0.4768506965274142,6,-6
1.480336323437454,6,-6
1.2956148638609664,6,-6
0.5253457757720525,6,-6
1.9717263474701578,6,-6
1.2172250462929037,6,-6
-3.338516884837223,6,-6
-1.3969492586372336,6,-6
-2.373658340134276,6,-6
-3.40444509857608,6,-6
3.5054557880045865,6,-6
0.7441335485207912,6,-6
2.241276423544792,6,-6
0.1414823320672971,6,-6
-1.09535469395713,6,-6
1.1371535550261775,6,-6
-0.6643586226504157,6,-6
-1.2145758284113297,6,-6
1.0574036986149151,6,-6
2.8609137590167677,6,-6
2.8350140240189887,6,-6
-1.7549024303296017,6,-6
-2.757979067691931,6,-6
-0.9371686596622157,6,-6
-3.2407338403504355,6,-6
1.6041319281871127,6,-6
2.2036558748007407,6,-6
0.130382491401126,6,-6
2.43542929978154,6,-6
-2.033497074043414,6,-6
1.8465268875696985,6,-6
-3.8228347839596744,6,-6
0.17976292124516569,6,-6
-0.002604235325295523,6,-6
-1.9866651318245285,6,-6
-0.9319139930993905,6,-6
-0.6092547033479896,6,-6
-2.9910513361079762,6,-6
-1.1489528373961901,6,-6
-2.1893295864445568,6,-6
-1.472271789670284,6,-6
2.3634370774591664,6,-6
-3.6585396691440577,6,-6
3.86172676635739,6,-6
-3.701559851601097,6,-6
-0.5083852434440024,6,-6
-1.885999930455752,6,-6
-2.9864276773532588,6,-6
-2.8398485329908336,6,-6
1.7516691105406572,6,-6
0.849607408585002,6,-6
-2.2270140624210883,6,-6
-1.7035975167195745,6,-6
2.530433001381301,6,-6
2.591612080368778,6,-6
3.4232757324999525,6,-6
-1.3204983915317516,6,-6
3.0754956176300112,6,-6
2.179969558445351,6,-6
1.0064476487987744,6,-6
0.9110338398185798,6,-6
3.3458832734615926,6,-6
-3.966716844341767,6,-6
0.2767892871305193,6,-6
-2.0944121825758284,6,-6
-1.3415274401734325,6,-6
2.0669146375771703,6,-6
3.0552236067664467,6,-6
0.7578311893001954,6,-6
0.05832188390377979,6,-6
-1.084712228749893,6,-6
3.1059794728804437,6,-6
-3.2950621231154464,6,-6
3.723662936456371,6,-6
-1.9204158301877001,6,-6
-3.6156398670154695,6,-6
-1.85841778255402,6,-6
1.4457928597583178,6,-6
0.6625303030861662,6,-6
3.8991692346505245,6,-6
0.48622089965575466,6,-6
3.539214701575724,6,-6
-0.19001836892004587,6,-6
1.9905501120631053,6,-6
2.8232458373163674,6,-6
-2.4493050481135077,6,-6
-1.555045140753252,6,-6
-2.348172906931276,6,-6
1.0291195675021347,6,-6
3.1202829188188757,6,-6
1.542998270190143,6,-6
2.0880442166273756,6,-6
1.695525906030337,6,-6
1.7073093275338724,6,-6
1.1858590704336374,6,-6
0.7947518524777228,6,-6
0.3455970301162665,6,-6
1.8950326508534197,6,-6
-3.8407975274850155,6,-6
2.9737212132374085,6,-6
3.965956847126292,6,-6
3.618086328986557,6,-6
3.761796207339475,6,-6
-3.8893112768081988,6,-6
0.357270626503591,6,-6
-1.613320034653297,6,-6
-3.0494316332142004,6,-6
1.8130815567560266,6,-6
3.6576587788265487,6,-6
-0.970715467444319,6,-6
2.7730890512193795,6,-6
3.169822593183099,6,-6
0.22773130035245703,6,-6
-0.727378290235777,6,-6
-3.589454207042276,6,-6
1.5659477543420763,6,-6
1.8250861135284655,6,-6
-3.3108670152492996,6,-6
-3.115434212911919,6,-6
-3.2695048858959836,6,-6
-2.950512150599196,6,-6
-2.0219459212817528,6,-6
0.4256485228426996,6,-6
1.6579520142308137,6,-6
0.252868294651746,6,-6
-1.4589820494494492,6,-6
2.295153250488048,6,-6
1.404941212946361,6,-6
3.9416652348339483,6,-6
-3.0227951126472266,6,-6
-1.767581457922618,6,-6
-2.4890606472579964,6,-6
-2.122851078392644,6,-6
3.7888574391894165,6,-6
3.9792507997468745,6,-6
2.5046436416995492,6,-6
-3.7868735430564398,6,-6
-1.5090401706358887,6,-6
0.8080755526607346,6,-6
-2.8582617710949934,6,-6
1.4242588650898886,6,-6
-1.2333003870382742,6,-6
-2.3352203605675452,6,-6
3.890283677378605,6,-6
-0.4221455501365359,6,-6
3.5547073520290606,6,-6
2.5571477363414985,6,-6
-1.0579317918816833,6,-6
1.9401250886617536,6,-6
-3.0693418064189633,6,-6
1.3504376822068132,6,-6
-1.1413608664845771,6,-6
-2.530504262673458,6,-6
2.237923987933553,6,-6
-2.6277305153705854,6,-6
-1.5994623259143954,6,-6
1.2400563722103755,6,-6
1.8816031877359025,6,-6
-1.2640903518741222,6,-6
2.9907722852722216,6,-6
-2.551268696606464,6,-6
3.3270284442498372,6,-6
3.2180836585846446,6,-6
0.5610129129854897,6,-6
3.821746472306012,6,-6
-0.8940913251515372,6,-6
-0.3663046741864098,6,-6
0.6841200025516976,6,-6
3.377242651562616,6,-6
-1.0039429042065016,6,-6
-1.0269992260196905,6,-6
1.371505934932177,6,-6
-0.2464609712762993,6,-6
-1.6416825333384892,6,-6
0.45446763247174804,6,-6
0.004057427872742991,6,-6
-0.4332484173714093,6,-6
-3.3775267700473233,6,-6
2.6422815705767766,6,-6
1.152803290578749,6,-6
-0.5379321655369265,6,-6
-3.1660970888375286,6,-6
2.2720696974621575,6,-6
-2.7888446599878502,6,-6
2.0407423039568284,6,-6
3.592945198417401,6,-6
-1.9561174318024075,6,-6
-0.86040013823354,6,-6
2.1142504098488883,6,-6
-2.8007763548099534,6,-6
