360 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
370 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
380 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
390 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
400 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
410 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
420 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
430 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
440 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
450 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
460 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
470 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
480 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
490 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
500 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
510 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
520 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
530 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
540 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
550 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
560 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
570 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
580 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
590 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
600 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
610 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
620 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
630 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
640 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
650 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
660 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
670 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
680 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
690 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
700 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
710 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
720 [1.49e+00, 1.38e+00, 1.29e+00, 4.89e-01]
730 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
740 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
750 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
760 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
770 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
780 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
790 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
800 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
810 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
820 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
830 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
840 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
850 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
860 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
870 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
880 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
890 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
900 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
910 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
920 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
930 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
940 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
950 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
960 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
970 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
980 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
990 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1000 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1010 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1020 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1030 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1040 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1050 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1060 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1070 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1080 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1090 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1100 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1110 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1120 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1130 [1.49e+00, 1.39e+00, 1.29e+00, 4.89e-01]
1140 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1150 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1160 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1170 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1180 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1190 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1200 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1210 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1220 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1230 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1240 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1250 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1260 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1270 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1280 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1290 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1300 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1310 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1320 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1330 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1340 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1350 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1360 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1370 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1380 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1390 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1400 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1410 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1420 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1430 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1440 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1450 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1460 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1470 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1480 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1490 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1500 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1510 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1520 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1530 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1540 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1550 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1560 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1570 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1580 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1590 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1600 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1610 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1620 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1630 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1640 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1650 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1660 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1670 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1680 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1690 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1700 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1710 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1720 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1730 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1740 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1750 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1760 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1770 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1780 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1790 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1800 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1810 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1820 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1830 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1840 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1850 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1860 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1870 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1880 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1890 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1900 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1910 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1920 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1930 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1940 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1950 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1960 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1970 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1980 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
1990 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2000 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2010 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2020 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2030 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2040 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2050 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2060 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2070 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2080 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2090 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2100 [1.49e+00, 1.39e+00, 1.29e+00, 4.90e-01]
2110 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2120 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2130 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2140 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2150 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2160 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2170 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2180 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2190 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2200 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2210 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2220 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2230 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2240 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2250 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2260 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2270 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2280 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2290 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2300 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2310 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2320 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2330 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2340 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2350 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2360 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2370 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2380 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2390 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2400 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2410 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2420 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2430 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2440 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2450 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2460 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2470 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2480 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2490 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2500 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2510 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2520 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2530 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2540 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2550 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2560 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2570 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2580 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2590 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2600 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2610 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2620 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2630 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2640 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2650 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2660 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2670 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2680 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2690 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2700 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2710 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2720 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2730 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2740 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2750 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2760 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2770 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2780 [1.49e+00, 1.39e+00, 1.29e+00, 4.91e-01]
2790 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2800 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2810 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2820 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2830 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2840 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2850 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2860 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2870 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2880 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2890 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2900 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2910 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2920 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2930 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2940 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2950 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2960 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2970 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2980 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
2990 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3000 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3010 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3020 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3030 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3040 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3050 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3060 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3070 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3080 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3090 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3100 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3110 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3120 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3130 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3140 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3150 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3160 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3170 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3180 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3190 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3200 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3210 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3220 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3230 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3240 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3250 [1.49e+00, 1.39e+00, 1.29e+00, 4.92e-01]
3260 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3270 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3280 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3290 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3300 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3310 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3320 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3330 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3340 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3350 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3360 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3370 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3380 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3390 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3400 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3410 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3420 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3430 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3440 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3450 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3460 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3470 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3480 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3490 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3500 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3510 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3520 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3530 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3540 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3550 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3560 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3570 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3580 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3590 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3600 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3610 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3620 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3630 [1.49e+00, 1.39e+00, 1.29e+00, 4.93e-01]
3640 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3650 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3660 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3670 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3680 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3690 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3700 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3710 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3720 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3730 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3740 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3750 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3760 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3770 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3780 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3790 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3800 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3810 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3820 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3830 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3840 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3850 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3860 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3870 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3880 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3890 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
3900 [1.49e+00, 1.39e+00, 1.29e+00, 4.94e-01]
