t,x1,x2
-1.187504746012221,10,-10
1.0666653586972683,10,-10
-0.28732952970464165,10,-10
0.06951227671752402,10,-10
-0.791528765156253,10,-10
1.105126590054029,10,-10
0.4233372763798502,10,-10
1.8349373859455613,10,-10
0.6312824841315172,10,-10
1.4832533360351325,10,-10
-1.816656489056532,10,-10
1.239607385734375,10,-10
-0.8705151130411846,10,-10
1.4360292372960881,10,-10
-1.6406600422158029,10,-10
-1.9358572461889174,10,-10
0.45225307700355,10,-10
1.1690609943891914,10,-10
-0.306214826797119,10,-10
-0.11961651226208558,10,-10
1.5564263574976396,10,-10
-0.3839253868508956,10,-10
1.4412533120174298,10,-10
-1.1785043007508607,10,-10
-1.2191862235252158,10,-10
1.3203449450273674,10,-10
0.8372776970415474,10,-10
1.0941856491075344,10,-10
1.29370285337582,10,-10
-1.7031512621115121,10,-10
1.8194379221210077,10,-10
-0.8040031413346527,10,-10
-0.6017796133847986,10,-10
1.6905932681440445,10,-10
1.203689632077543,10,-10
-0.6387892898610117,10,-10
1.956131816563412,10,-10
-0.17735924640116285,10,-10
1.873636456043017,10,-10
0.2924056024074111,10,-10
-0.6840094452968215,10,-10
-1.9114740983921323,10,-10
1.717658078536394,10,-10
-0.06061886676407613,10,-10
-0.48028421260904897,10,-10
-1.8986229270596326,10,-10
1.0571120354900803,10,-10
-0.2738418799355786,10,-10
0.5062570548618432,10,-10
-0.34200921705191045,10,-10
-0.8560363108520206,10,-10
0.1071104779434715,10,-10
-0.7538840690589235,10,-10
-1.5600621385582423,10,-10
0.5975731563029925,10,-10
-1.3808090758305311,10,-10
1.915209692393486,10,-10
-1.4590549259395305,10,-10
-0.020502005574674298,10,-10
-1.3057154776959976,10,-10
0.7986565925578297,10,-10
1.1413628239524622,10,-10
0.5338545906458991,10,-10
-1.079005316032517,10,-10
-0.9387788756609103,10,-10
-1.4922090362228917,10,-10
-0.15461319003982865,10,-10
0.7228485094809409,10,-10
0.23014998675756937,10,-10
-0.5241010237260679,10,-10
-0.24776709880703862,10,-10
-1.0102966669979092,10,-10
0.21985440000793943,10,-10
0.1380741170418851,10,-10
1.64086002741479,10,-10
0.30447743877410716,10,-10
1.390037969535225,10,-10
0.47474327224484636,10,-10
-1.606712132472041,10,-10
-1.4158251072938994,10,-10
1.792672742292666,10,-10
0.4101135699598659,10,-10
1.8857237186042317,10,-10
-0.506675632906687,10,-10
1.843472647893523,10,-10
-1.0884657715157529,10,-10
-0.3389703065961507,10,-10
0.48357687286635587,10,-10
-1.3455760835549628,10,-10
1.5394389446828232,10,-10
0.1898184930886715,10,-10
0.8131125864449174,10,-10
-1.0385240282058534,10,-10
-0.4737018672482174,10,-10
-1.0501140418626727,10,-10
-1.782919683078026,10,-10
-0.9550170985033015,10,-10
-1.133705450011775,10,-10
-0.2170112802561368,10,-10
0.3520800246942022,10,-10
-0.4009607664989008,10,-10
0.740747376764427,10,-10
-1.7748838639597768,10,-10
0.014858828445688754,10,-10
-1.2723707754951503,10,-10
1.729051977024839,10,-10
-0.8323052179951071,10,-10
1.9297366191295837,10,-10
0.36366961172130363,10,-10
-1.7322567797032749,10,-10
-0.5409533437745544,10,-10
0.5531236326366775,10,-10
-1.2499874396106327,10,-10
-1.282323683686912,10,-10
-0.5787329144076869,10,-10
-0.7066444312987232,10,-10
-0.7397324183879781,10,-10
-1.4791302545555698,10,-10
-1.426086372395283,10,-10
-1.5912194173234016,10,-10
0.3888258814971026,10,-10
0.6673625890405095,10,-10
0.3267231318907786,10,-10
1.2496694440536058,10,-10
0.9580868343776174,10,-10
1.6316345316532392,10,-10
0.04890763950914101,10,-10
1.6158697424674466,10,-10
0.6873282776694745,10,-10
1.464333555921971,10,-10
